date_2020,ID,dateu,PM2.5_daily,temperature
3/12/2022,54093,2022-03-12,22.255,60
2/26/2022,5988,2022-02-26,22.252,68.833
3/15/2022,47529,2022-03-15,22.247,NA
2/27/2022,12286,2022-02-27,22.244,61.897
2/21/2022,47621,2022-02-21,22.242,73.069
3/15/2022,47499,2022-03-15,22.206,82.1
2/24/2022,6008,2022-02-24,22.172,67.733
2/25/2022,48745,2022-02-25,22.169,73
3/14/2022,5996,2022-03-14,22.153,-221
3/9/2022,5988,2022-03-09,22.148,66.967
3/13/2022,1138,2022-03-13,22.133,NA
2/27/2022,6112,2022-02-27,22.131,66.276
3/9/2022,11644,2022-03-09,22.086,69.567
3/18/2022,47495,2022-03-18,22.073,85
2/24/2022,1138,2022-02-24,22.056,NA
3/12/2022,47457,2022-03-12,22.043,65.367
3/19/2022,54095,2022-03-19,22.03,88.033
3/18/2022,48745,2022-03-18,21.979,84.1
3/6/2022,7906,2022-03-06,21.976,89.033
3/2/2022,47633,2022-03-02,21.96,78.5
2/28/2022,12787,2022-02-28,21.928,76.5
3/7/2022,38873,2022-03-07,21.906,80.367
2/27/2022,39969,2022-02-27,21.897,66.733
2/27/2022,2873,2022-02-27,21.879,55.033
3/19/2022,47615,2022-03-19,21.858,83.875
3/12/2022,757,2022-03-12,21.857,64.9
3/16/2022,12867,2022-03-16,21.831,70.133
2/25/2022,7906,2022-02-25,21.784,90.5
3/2/2022,5988,2022-03-02,21.769,96.033
2/21/2022,20521,2022-02-21,21.712,73.533
2/22/2022,47487,2022-02-22,21.666,75.533
3/18/2022,5988,2022-03-18,21.651,91.467
2/25/2022,757,2022-02-25,21.597,72.733
2/21/2022,6112,2022-02-21,21.591,81.7
3/11/2022,3050,2022-03-11,21.589,68.733
3/11/2022,48745,2022-03-11,21.586,69.867
3/11/2022,7906,2022-03-11,21.583,70.467
3/15/2022,12807,2022-03-15,21.579,92.033
3/19/2022,47499,2022-03-19,21.566,89.067
2/23/2022,48745,2022-02-23,21.558,80.3
3/12/2022,15587,2022-03-12,21.525,66.567
3/11/2022,11644,2022-03-11,21.519,68.167
3/7/2022,48459,2022-03-07,21.512,77.333
3/12/2022,15591,2022-03-12,21.507,66.967
3/18/2022,15591,2022-03-18,21.422,87.3
2/24/2022,1326,2022-02-24,21.414,82.333
3/11/2022,12787,2022-03-11,21.398,79.867
2/23/2022,12721,2022-02-23,21.391,75.833
3/15/2022,47621,2022-03-15,21.375,75.133
2/25/2022,48459,2022-02-25,21.353,71
3/11/2022,31619,2022-03-11,21.347,66
2/27/2022,757,2022-02-27,21.334,55.467
3/2/2022,38873,2022-03-02,21.316,79.467
2/24/2022,37403,2022-02-24,21.314,69.067
3/19/2022,31619,2022-03-19,21.285,83.267
2/23/2022,4329,2022-02-23,21.271,75.9
3/12/2022,12835,2022-03-12,21.227,63.933
3/3/2022,12867,2022-03-03,21.22,88.067
3/4/2022,12867,2022-03-04,21.204,78
3/2/2022,12691,2022-03-02,21.188,NA
3/15/2022,47465,2022-03-15,21.187,74.667
3/14/2022,12835,2022-03-14,21.183,75.667
3/6/2022,11180,2022-03-06,21.16,71
2/28/2022,52885,2022-02-28,21.145,68.567
3/16/2022,12759,2022-03-16,21.117,84.6
3/18/2022,48459,2022-03-18,21.117,72.2
3/18/2022,6008,2022-03-18,21.101,82.8
3/2/2022,54093,2022-03-02,21.089,75.967
3/3/2022,52885,2022-03-03,21.072,89.867
3/15/2022,54095,2022-03-15,21.057,89.567
3/11/2022,1138,2022-03-11,21.051,NA
3/9/2022,39969,2022-03-09,21.039,74.867
2/26/2022,48745,2022-02-26,21.033,68.3
2/22/2022,6020,2022-02-22,21.017,72.5
3/1/2022,38917,2022-03-01,21.007,70
3/10/2022,39969,2022-03-10,20.98,72.5
3/10/2022,20809,2022-03-10,20.957,62.5
3/11/2022,47621,2022-03-11,20.941,64.033
2/28/2022,20521,2022-02-28,20.935,75.6
3/1/2022,12823,2022-03-01,20.927,89.233
3/4/2022,12689,2022-03-04,20.901,76.4
2/24/2022,12823,2022-02-24,20.875,68.733
2/25/2022,38875,2022-02-25,20.871,89.833
3/15/2022,6020,2022-03-15,20.857,69.367
2/22/2022,11644,2022-02-22,20.85,79.767
3/15/2022,47477,2022-03-15,20.828,80.133
2/22/2022,38917,2022-02-22,20.792,75.2
2/24/2022,47495,2022-02-24,20.78,71.467
3/2/2022,12689,2022-03-02,20.767,89.7
3/12/2022,11190,2022-03-12,20.766,65.467
2/22/2022,39969,2022-02-22,20.751,79
3/1/2022,6008,2022-03-01,20.746,78.567
2/21/2022,15587,2022-02-21,20.715,77.633
3/11/2022,47487,2022-03-11,20.705,63.267
2/28/2022,55773,2022-02-28,20.691,66.1
3/10/2022,6006,2022-03-10,20.686,63.033
3/9/2022,47495,2022-03-09,20.666,68.533
2/21/2022,1334,2022-02-21,20.635,61.467
3/12/2022,6022,2022-03-12,20.621,66.9
3/14/2022,38873,2022-03-14,20.603,69.167
3/9/2022,6006,2022-03-09,20.602,68.367
3/9/2022,20809,2022-03-09,20.591,64.7
3/18/2022,12747,2022-03-18,20.57,69.067
3/18/2022,4329,2022-03-18,20.466,84.8
2/24/2022,11644,2022-02-24,20.448,72.833
3/10/2022,5988,2022-03-10,20.418,58.533
2/27/2022,47581,2022-02-27,20.402,55.333
3/18/2022,47555,2022-03-18,20.367,83.267
3/1/2022,48745,2022-03-01,20.35,72.2
2/25/2022,28145,2022-02-25,20.342,67
3/12/2022,2873,2022-03-12,20.3,65.567
2/24/2022,12747,2022-02-24,20.207,79.933
3/15/2022,6006,2022-03-15,20.207,77.167
3/12/2022,6028,2022-03-12,20.205,64.862
2/26/2022,38875,2022-02-26,20.166,74
2/22/2022,46509,2022-02-22,20.159,80.333
3/18/2022,47621,2022-03-18,20.159,82.467
3/10/2022,12807,2022-03-10,20.141,62.333
3/8/2022,5872,2022-03-08,20.139,88
3/18/2022,7906,2022-03-18,20.128,91.767
2/21/2022,15591,2022-02-21,20.12,77.367
2/23/2022,28145,2022-02-23,20.118,74.033
2/26/2022,1138,2022-02-26,20.039,NA
3/3/2022,48745,2022-03-03,20.035,86.069
2/21/2022,47465,2022-02-21,20.033,72.067
2/28/2022,5988,2022-02-28,20.026,80.733
3/12/2022,39969,2022-03-12,20.025,NA
3/2/2022,12697,2022-03-02,20.015,78.433
3/4/2022,47617,2022-03-04,19.978,75.8
2/23/2022,47465,2022-02-23,19.969,75.367
3/2/2022,11174,2022-03-02,19.962,85
3/17/2022,12867,2022-03-17,19.941,81.067
3/14/2022,12691,2022-03-14,19.939,NA
3/12/2022,6006,2022-03-12,19.927,65
2/28/2022,39969,2022-02-28,19.891,67
2/22/2022,12759,2022-02-22,19.884,75.733
3/2/2022,11184,2022-03-02,19.882,87.704
3/18/2022,47465,2022-03-18,19.876,81.033
3/8/2022,20521,2022-03-08,19.862,78.4
3/10/2022,47495,2022-03-10,19.861,58.333
2/21/2022,48459,2022-02-21,19.782,70.633
3/11/2022,12691,2022-03-11,19.774,NA
3/18/2022,11644,2022-03-18,19.748,84.767
3/15/2022,2873,2022-03-15,19.739,82.033
2/23/2022,47621,2022-02-23,19.737,75.167
2/21/2022,12747,2022-02-21,19.72,62.2
3/10/2022,38875,2022-03-10,19.714,73.633
3/15/2022,12691,2022-03-15,19.698,NA
3/15/2022,1138,2022-03-15,19.686,NA
3/16/2022,31261,2022-03-16,19.676,57.379
3/7/2022,12697,2022-03-07,19.669,83.6
2/21/2022,47641,2022-02-21,19.667,NA
3/1/2022,6006,2022-03-01,19.661,73.833
3/1/2022,2873,2022-03-01,19.655,78.867
2/26/2022,47493,2022-02-26,19.648,64.733
2/24/2022,12286,2022-02-24,19.64,79.767
3/12/2022,3050,2022-03-12,19.619,69.867
3/19/2022,55111,2022-03-19,19.598,82
3/18/2022,47483,2022-03-18,19.584,84.6
2/22/2022,47475,2022-02-22,19.571,-227
2/24/2022,28145,2022-02-24,19.541,65.967
2/21/2022,47457,2022-02-21,19.484,75.233
3/7/2022,55111,2022-03-07,19.462,86.074
2/26/2022,12286,2022-02-26,19.455,71
3/12/2022,12691,2022-03-12,19.445,NA
3/15/2022,54093,2022-03-15,19.436,73
2/27/2022,45621,2022-02-27,19.428,53
2/24/2022,25561,2022-02-24,19.423,71.433
3/5/2022,5988,2022-03-05,19.421,82.967
3/18/2022,47477,2022-03-18,19.406,82.467
3/12/2022,12807,2022-03-12,19.389,73
2/28/2022,757,2022-02-28,19.388,71.867
3/19/2022,47483,2022-03-19,19.372,84.1
3/18/2022,47475,2022-03-18,19.36,-227
3/6/2022,3050,2022-03-06,19.352,87.7
3/12/2022,20521,2022-03-12,19.341,64.367
3/2/2022,12823,2022-03-02,19.299,96.567
3/1/2022,15587,2022-03-01,19.294,80.333
3/18/2022,47487,2022-03-18,19.294,81.133
2/25/2022,45621,2022-02-25,19.29,69.233
3/2/2022,7906,2022-03-02,19.271,89.033
2/27/2022,12787,2022-02-27,19.266,60.967
2/24/2022,31261,2022-02-24,19.264,65.533
3/11/2022,12703,2022-03-11,19.246,71.3
3/18/2022,757,2022-03-18,19.173,84.667
2/28/2022,1326,2022-02-28,19.172,70.867
3/2/2022,47495,2022-03-02,19.171,89.133
2/23/2022,47487,2022-02-23,19.155,75.1
3/1/2022,47617,2022-03-01,19.146,70.067
3/18/2022,47617,2022-03-18,19.145,82.333
2/27/2022,47615,2022-02-27,19.143,66.967
2/23/2022,7906,2022-02-23,19.128,85.233
2/21/2022,47505,2022-02-21,19.119,75.1
3/10/2022,47481,2022-03-10,19.101,57.933
2/22/2022,37403,2022-02-22,19.069,77.6
3/18/2022,47493,2022-03-18,19.048,87.067
3/1/2022,5988,2022-03-01,19.043,88.633
3/10/2022,6112,2022-03-10,19.007,70.533
3/19/2022,12823,2022-03-19,18.994,87.8
2/25/2022,1326,2022-02-25,18.993,72.6
3/18/2022,47641,2022-03-18,18.99,NA
2/26/2022,6020,2022-02-26,18.979,61.1
2/23/2022,757,2022-02-23,18.977,76.933
2/22/2022,38875,2022-02-22,18.976,83.067
2/26/2022,47499,2022-02-26,18.975,71.867
3/1/2022,39969,2022-03-01,18.968,72
2/25/2022,38917,2022-02-25,18.964,69.867
3/18/2022,38917,2022-03-18,18.955,83.033
3/8/2022,55111,2022-03-08,18.949,81.321
3/19/2022,12807,2022-03-19,18.911,86.733
3/18/2022,55773,2022-03-18,18.898,80.8
3/3/2022,38873,2022-03-03,18.855,85.3
3/11/2022,757,2022-03-11,18.855,65.7
3/18/2022,11184,2022-03-18,18.853,85.4
2/21/2022,47581,2022-02-21,18.831,94.133
2/22/2022,47641,2022-02-22,18.796,NA
3/1/2022,47499,2022-03-01,18.78,78.333
2/21/2022,12697,2022-02-21,18.777,71.467
3/8/2022,6022,2022-03-08,18.77,81.2
2/23/2022,55773,2022-02-23,18.72,72.067
2/28/2022,12807,2022-02-28,18.72,83.967
3/12/2022,20809,2022-03-12,18.652,63.7
3/5/2022,57965,2022-03-05,18.645,81.9
2/26/2022,47475,2022-02-26,18.64,-227
3/5/2022,12759,2022-03-05,18.598,91.5
3/8/2022,7906,2022-03-08,18.574,88.333
2/23/2022,2873,2022-02-23,18.565,79.8
3/1/2022,15591,2022-03-01,18.553,75
2/22/2022,47465,2022-02-22,18.534,75.367
2/24/2022,47581,2022-02-24,18.533,69.6
3/10/2022,12691,2022-03-10,18.526,NA
3/18/2022,39969,2022-03-18,18.512,NA
3/7/2022,38875,2022-03-07,18.51,84.724
2/27/2022,1326,2022-02-27,18.505,54.7
3/19/2022,47487,2022-03-19,18.447,83.067
2/28/2022,12286,2022-02-28,18.437,62.207
2/25/2022,38871,2022-02-25,18.432,74.6
2/21/2022,47555,2022-02-21,18.404,75.533
2/21/2022,37403,2022-02-21,18.401,76.767
2/24/2022,47465,2022-02-24,18.382,69.5
2/23/2022,54093,2022-02-23,18.371,74
3/18/2022,54095,2022-03-18,18.369,90.467
3/1/2022,31619,2022-03-01,18.33,73.1
2/28/2022,54095,2022-02-28,18.274,72
3/14/2022,6112,2022-03-14,18.251,77.967
3/2/2022,11644,2022-03-02,18.246,83
3/18/2022,12697,2022-03-18,18.245,82.7
3/7/2022,12835,2022-03-07,18.238,83.867
3/15/2022,3050,2022-03-15,18.237,77.667
3/17/2022,52885,2022-03-17,18.207,80.967
3/5/2022,12691,2022-03-05,18.185,NA
3/11/2022,12867,2022-03-11,18.18,71.533
2/24/2022,48459,2022-02-24,18.166,77.8
3/2/2022,47621,2022-03-02,18.166,76.633
3/18/2022,6112,2022-03-18,18.155,91.667
3/2/2022,47477,2022-03-02,18.15,87.5
2/28/2022,12835,2022-02-28,18.131,72
3/19/2022,4329,2022-03-19,18.129,85.3
3/12/2022,6008,2022-03-12,18.126,63.9
3/19/2022,1326,2022-03-19,18.108,76.733
3/12/2022,45621,2022-03-12,18.106,61.967
2/23/2022,6112,2022-02-23,18.105,84.033
3/10/2022,47499,2022-03-10,18.098,65
3/9/2022,6022,2022-03-09,18.09,66.3
2/28/2022,6022,2022-02-28,18.086,76.633
3/8/2022,6028,2022-03-08,18.069,79.367
3/7/2022,20521,2022-03-07,18.038,85.633
2/22/2022,4329,2022-02-22,18.023,79.367
2/28/2022,6020,2022-02-28,18.021,70.067
3/5/2022,5872,2022-03-05,18.015,81.133
3/9/2022,47457,2022-03-09,18.007,66.8
3/14/2022,12697,2022-03-14,17.973,72
3/15/2022,45621,2022-03-15,17.948,74.267
2/25/2022,12787,2022-02-25,17.944,81.533
3/12/2022,12697,2022-03-12,17.942,67
3/19/2022,5988,2022-03-19,17.941,90.9
2/28/2022,47633,2022-02-28,17.932,64.333
3/18/2022,12835,2022-03-18,17.93,79.367
3/10/2022,6022,2022-03-10,17.929,64.133
3/10/2022,31619,2022-03-10,17.928,56.5
3/17/2022,12703,2022-03-17,17.923,81.7
2/23/2022,5996,2022-02-23,17.891,-221
3/15/2022,6022,2022-03-15,17.873,82.133
2/22/2022,11184,2022-02-22,17.849,78.3
3/2/2022,47615,2022-03-02,17.841,83
3/2/2022,5872,2022-03-02,17.804,88.6
2/22/2022,11174,2022-02-22,17.797,77.033
3/12/2022,12787,2022-03-12,17.791,75.333
3/3/2022,6022,2022-03-03,17.776,98.067
3/14/2022,20809,2022-03-14,17.773,72.9
3/10/2022,15587,2022-03-10,17.772,59
3/9/2022,6112,2022-03-09,17.765,73.867
3/15/2022,48459,2022-03-15,17.741,72.333
3/14/2022,55111,2022-03-14,17.735,69.267
3/12/2022,38871,2022-03-12,17.734,63.867
2/26/2022,15587,2022-02-26,17.707,67.233
3/19/2022,48745,2022-03-19,17.682,86.533
2/22/2022,12689,2022-02-22,17.68,64.933
3/14/2022,12867,2022-03-14,17.661,76.133
2/21/2022,6008,2022-02-21,17.648,73.967
3/19/2022,47465,2022-03-19,17.642,82.433
3/18/2022,52885,2022-03-18,17.64,81.467
3/17/2022,48745,2022-03-17,17.62,78.2
3/18/2022,20809,2022-03-18,17.609,80.733
3/10/2022,47493,2022-03-10,17.604,58.7
3/18/2022,5996,2022-03-18,17.602,-221
3/18/2022,6022,2022-03-18,17.601,88.733
3/4/2022,6004,2022-03-04,17.57,82.8
2/24/2022,54093,2022-02-24,17.558,65.933
3/4/2022,39969,2022-03-04,17.557,78.067
3/18/2022,3050,2022-03-18,17.534,82.367
2/28/2022,6028,2022-02-28,17.533,75.767
3/4/2022,20809,2022-03-04,17.529,77.9
2/23/2022,20809,2022-02-23,17.524,75.167
2/28/2022,47615,2022-02-28,17.509,74.867
2/22/2022,47633,2022-02-22,17.506,77.967
3/2/2022,47529,2022-03-02,17.496,NA
3/10/2022,6028,2022-03-10,17.483,62
2/22/2022,47493,2022-02-22,17.478,80.2
2/26/2022,47469,2022-02-26,17.478,63.067
3/14/2022,6006,2022-03-14,17.474,72.333
3/9/2022,11184,2022-03-09,17.463,70
3/10/2022,55773,2022-03-10,17.453,57.033
2/22/2022,15591,2022-02-22,17.452,78.767
3/10/2022,48745,2022-03-10,17.444,64.214
3/2/2022,11190,2022-03-02,17.443,79.5
3/18/2022,47459,2022-03-18,17.402,86
3/16/2022,48459,2022-03-16,17.397,66.633
3/10/2022,47633,2022-03-10,17.384,58.5
3/14/2022,39969,2022-03-14,17.38,NA
3/17/2022,47621,2022-03-17,17.38,75.5
3/9/2022,1326,2022-03-09,17.347,67.3
3/15/2022,47615,2022-03-15,17.326,77.633
3/18/2022,6028,2022-03-18,17.312,87.067
2/21/2022,47495,2022-02-21,17.296,76.9
2/27/2022,11180,2022-02-27,17.288,54.625
3/17/2022,54093,2022-03-17,17.288,73.433
2/26/2022,47621,2022-02-26,17.258,61.267
2/26/2022,47457,2022-02-26,17.248,63.033
2/22/2022,20809,2022-02-22,17.244,79.033
2/28/2022,11184,2022-02-28,17.229,74.167
3/11/2022,38875,2022-03-11,17.187,63.2
3/2/2022,47487,2022-03-02,17.156,77.9
2/22/2022,12703,2022-02-22,17.125,78.433
2/21/2022,47529,2022-02-21,17.096,NA
3/15/2022,6028,2022-03-15,17.044,80.233
2/23/2022,38917,2022-02-23,17.025,77.6
2/28/2022,47481,2022-02-28,17.024,76.1
2/22/2022,47621,2022-02-22,17.007,76.241
2/28/2022,47487,2022-02-28,17.001,62.933
2/22/2022,47459,2022-02-22,16.999,78.655
3/9/2022,47493,2022-03-09,16.997,67
2/27/2022,12703,2022-02-27,16.995,59.067
3/19/2022,47495,2022-03-19,16.969,88.833
3/2/2022,12703,2022-03-02,16.952,84.167
2/22/2022,15587,2022-02-22,16.948,79.967
2/26/2022,15591,2022-02-26,16.946,68.067
2/26/2022,12835,2022-02-26,16.939,66.867
3/1/2022,6022,2022-03-01,16.921,83.733
3/17/2022,47495,2022-03-17,16.909,84.7
3/11/2022,4329,2022-03-11,16.904,75.033
3/3/2022,6028,2022-03-03,16.891,96.1
3/17/2022,47487,2022-03-17,16.83,75.367
3/1/2022,12807,2022-03-01,16.817,85.6
3/9/2022,6004,2022-03-09,16.806,74.9
3/7/2022,39969,2022-03-07,16.805,86.633
3/1/2022,47555,2022-03-01,16.794,73.333
3/14/2022,1138,2022-03-14,16.786,NA
2/24/2022,45621,2022-02-24,16.776,67.767
2/25/2022,1334,2022-02-25,16.766,71.567
2/23/2022,6022,2022-02-23,16.763,76.633
2/28/2022,11180,2022-02-28,16.76,68
3/11/2022,12759,2022-03-11,16.753,84.3
2/22/2022,28145,2022-02-22,16.752,74.967
3/1/2022,4329,2022-03-01,16.745,78
3/1/2022,6020,2022-03-01,16.734,75.867
3/19/2022,25561,2022-03-19,16.727,87.533
3/2/2022,6008,2022-03-02,16.722,87.9
2/25/2022,12286,2022-02-25,16.709,77.724
3/11/2022,6020,2022-03-11,16.707,73.667
2/24/2022,2873,2022-02-24,16.688,70.7
3/7/2022,6006,2022-03-07,16.673,86.967
2/23/2022,20521,2022-02-23,16.671,74.167
3/10/2022,47529,2022-03-10,16.652,NA
2/21/2022,31261,2022-02-21,16.643,63.633
2/21/2022,47477,2022-02-21,16.613,81.667
3/18/2022,20521,2022-03-18,16.601,80.133
2/23/2022,46509,2022-02-23,16.599,72.767
3/10/2022,3050,2022-03-10,16.594,61.767
3/4/2022,12703,2022-03-04,16.592,78.467
2/26/2022,47633,2022-02-26,16.579,63.107
3/10/2022,15591,2022-03-10,16.569,60.533
3/17/2022,28145,2022-03-17,16.559,74.967
3/15/2022,12823,2022-03-15,16.556,90.067
3/1/2022,3050,2022-03-01,16.552,74.067
2/26/2022,47487,2022-02-26,16.537,62.567
3/2/2022,47459,2022-03-02,16.498,83.833
3/15/2022,1334,2022-03-15,16.476,64.067
2/25/2022,38873,2022-02-25,16.471,71.367
2/23/2022,38873,2022-02-23,16.47,76.667
3/18/2022,47505,2022-03-18,16.441,83.233
3/7/2022,47477,2022-03-07,16.439,85.467
3/17/2022,47465,2022-03-17,16.438,76.333
3/17/2022,1138,2022-03-17,16.433,NA
3/8/2022,57681,2022-03-08,16.415,82
3/1/2022,6028,2022-03-01,16.407,82.367
3/4/2022,6006,2022-03-04,16.383,70.667
3/1/2022,20521,2022-03-01,16.38,80.433
3/1/2022,37403,2022-03-01,16.379,74.867
3/2/2022,48745,2022-03-02,16.375,78.933
3/10/2022,12286,2022-03-10,16.37,73.967
2/22/2022,54093,2022-02-22,16.367,74
3/17/2022,6112,2022-03-17,16.359,86
2/23/2022,47495,2022-02-23,16.289,81.9
2/22/2022,47505,2022-02-22,16.266,78.833
3/9/2022,6028,2022-03-09,16.259,64
2/28/2022,38873,2022-02-28,16.256,61.767
3/9/2022,20521,2022-03-09,16.251,63.367
3/2/2022,47469,2022-03-02,16.247,79.133
3/11/2022,45621,2022-03-11,16.235,63.567
2/28/2022,12703,2022-02-28,16.225,70.167
2/27/2022,12759,2022-02-27,16.21,56.967
3/9/2022,47483,2022-03-09,16.189,58
3/1/2022,47529,2022-03-01,16.137,NA
3/16/2022,12785,2022-03-16,16.135,82.433
3/3/2022,12721,2022-03-03,16.13,71.567
3/17/2022,12823,2022-03-17,16.111,77.833
3/16/2022,12787,2022-03-16,16.086,85.933
3/19/2022,28145,2022-03-19,16.044,83.7
3/18/2022,12286,2022-03-18,16.037,83.767
3/18/2022,47469,2022-03-18,16.029,82.5
3/19/2022,12835,2022-03-19,16.022,86.5
3/9/2022,6008,2022-03-09,16.015,67.333
2/23/2022,47457,2022-02-23,16.014,77.933
2/23/2022,47633,2022-02-23,16.011,75.367
3/10/2022,47621,2022-03-10,15.999,56.333
3/10/2022,20521,2022-03-10,15.977,61.4
2/22/2022,47529,2022-02-22,15.974,NA
2/26/2022,12807,2022-02-26,15.974,72.567
3/15/2022,11644,2022-03-15,15.966,78.633
2/23/2022,47555,2022-02-23,15.945,75.833
2/23/2022,6028,2022-02-23,15.943,74.167
2/25/2022,11644,2022-02-25,15.939,78.833
3/4/2022,20521,2022-03-04,15.932,79.1
2/28/2022,47641,2022-02-28,15.91,NA
3/9/2022,57681,2022-03-09,15.908,65.767
2/28/2022,3050,2022-02-28,15.88,65.2
3/13/2022,6112,2022-03-13,15.875,63.767
2/22/2022,55773,2022-02-22,15.871,75.7
2/23/2022,45621,2022-02-23,15.857,74.767
3/10/2022,757,2022-03-10,15.842,60.267
3/10/2022,47483,2022-03-10,15.839,57.3
3/18/2022,31261,2022-03-18,15.833,64.567
3/12/2022,47581,2022-03-12,15.831,68.133
2/22/2022,31619,2022-02-22,15.819,76.7
3/2/2022,47505,2022-03-02,15.819,81.4
3/2/2022,12835,2022-03-02,15.814,85.767
3/17/2022,28147,2022-03-17,15.793,77.034
3/2/2022,6020,2022-03-02,15.787,81.6
2/28/2022,31619,2022-02-28,15.785,64.467
2/28/2022,11174,2022-02-28,15.77,68.967
3/7/2022,38871,2022-03-07,15.769,83.667
3/18/2022,47529,2022-03-18,15.767,NA
3/19/2022,757,2022-03-19,15.753,84.967
2/28/2022,45621,2022-02-28,15.747,62.931
3/10/2022,54095,2022-03-10,15.746,58.233
3/9/2022,47475,2022-03-09,15.722,-227
3/17/2022,5988,2022-03-17,15.721,79.967
3/12/2022,5988,2022-03-12,15.706,70.233
2/26/2022,6112,2022-02-26,15.702,79.233
2/23/2022,6006,2022-02-23,15.656,75.033
3/9/2022,11190,2022-03-09,15.645,67
3/8/2022,12835,2022-03-08,15.633,73.167
2/28/2022,12691,2022-02-28,15.617,NA
2/22/2022,47555,2022-02-22,15.594,77.767
3/1/2022,28147,2022-03-01,15.583,77.933
3/18/2022,11190,2022-03-18,15.577,82
3/2/2022,757,2022-03-02,15.575,86.667
3/19/2022,12691,2022-03-19,15.535,NA
2/26/2022,55111,2022-02-26,15.53,70.893
3/1/2022,47505,2022-03-01,15.53,74.133
2/25/2022,47581,2022-02-25,15.523,85.433
3/18/2022,25561,2022-03-18,15.522,81.867
2/23/2022,11174,2022-02-23,15.518,75.067
3/18/2022,6004,2022-03-18,15.518,71.233
3/1/2022,38873,2022-03-01,15.517,67.467
3/10/2022,47487,2022-03-10,15.503,57
2/21/2022,39969,2022-02-21,15.497,71
2/21/2022,2873,2022-02-21,15.475,78.633
2/22/2022,1138,2022-02-22,15.451,NA
2/23/2022,36451,2022-02-23,15.429,81.667
3/17/2022,47493,2022-03-17,15.424,76.667
3/14/2022,20521,2022-03-14,15.397,82
3/1/2022,55773,2022-03-01,15.396,71.933
2/22/2022,55111,2022-02-22,15.382,78.567
3/8/2022,3050,2022-03-08,15.372,82.3
3/12/2022,11644,2022-03-12,15.344,68.667
3/19/2022,47621,2022-03-19,15.34,83.333
3/2/2022,6022,2022-03-02,15.335,92.167
3/17/2022,47475,2022-03-17,15.311,-227
3/10/2022,47641,2022-03-10,15.299,NA
3/2/2022,47465,2022-03-02,15.282,78.067
2/24/2022,36451,2022-02-24,15.272,79.6
3/4/2022,47495,2022-03-04,15.248,79.9
3/19/2022,1138,2022-03-19,15.222,NA
3/9/2022,54095,2022-03-09,15.217,65.033
2/24/2022,12689,2022-02-24,15.216,63.833
2/23/2022,12867,2022-02-23,15.204,76
3/14/2022,47499,2022-03-14,15.202,78.433
3/4/2022,28147,2022-03-04,15.181,73.6
2/26/2022,39969,2022-02-26,15.176,75.7
3/2/2022,6006,2022-03-02,15.16,82.367
3/10/2022,4329,2022-03-10,15.151,61.467
3/15/2022,20521,2022-03-15,15.148,75.833
2/26/2022,11184,2022-02-26,15.14,70.833
2/23/2022,11184,2022-02-23,15.127,78.5
3/1/2022,12691,2022-03-01,15.127,NA
2/26/2022,7906,2022-02-26,15.121,77.5
3/1/2022,47487,2022-03-01,15.096,69.867
2/26/2022,4329,2022-02-26,15.065,71.433
3/15/2022,47581,2022-03-15,15.06,92.7
3/2/2022,47475,2022-03-02,15.052,-227
2/22/2022,47457,2022-02-22,15.043,78.633
3/7/2022,52885,2022-03-07,15.04,81.5
3/1/2022,54093,2022-03-01,15.035,67.467
2/26/2022,55773,2022-02-26,15.023,66.167
3/3/2022,6006,2022-03-03,15.004,88.8
3/8/2022,12807,2022-03-08,15.004,88.138
3/1/2022,47633,2022-03-01,15,70.7
3/9/2022,47641,2022-03-09,14.996,NA
2/23/2022,12703,2022-02-23,14.995,75.333
3/10/2022,47555,2022-03-10,14.995,60.4
3/18/2022,28145,2022-03-18,14.988,81.2
3/19/2022,45621,2022-03-19,14.937,83.7
3/6/2022,57965,2022-03-06,14.914,91.033
3/12/2022,1326,2022-03-12,14.908,68.933
2/22/2022,3050,2022-02-22,14.887,79.767
2/23/2022,47477,2022-02-23,14.868,75.6
2/26/2022,47465,2022-02-26,14.846,62.4
3/14/2022,4329,2022-03-14,14.843,78.4
3/2/2022,47493,2022-03-02,14.841,88.633
3/9/2022,28147,2022-03-09,14.836,64.533
3/2/2022,6028,2022-03-02,14.829,90.833
3/17/2022,37403,2022-03-17,14.814,74.5
3/10/2022,47617,2022-03-10,14.806,56.1
2/27/2022,3050,2022-02-27,14.8,56.233
3/12/2022,12286,2022-03-12,14.79,76.333
3/14/2022,31619,2022-03-14,14.785,72.4
3/17/2022,47617,2022-03-17,14.776,73.933
3/2/2022,1326,2022-03-02,14.774,77.9
2/22/2022,54095,2022-02-22,14.756,78.7
2/27/2022,11644,2022-02-27,14.756,56.9
3/1/2022,47469,2022-03-01,14.749,70.6
2/26/2022,36451,2022-02-26,14.729,68.69
3/10/2022,11190,2022-03-10,14.72,61
3/2/2022,12787,2022-03-02,14.719,93.6
3/6/2022,38875,2022-03-06,14.705,85.067
2/26/2022,757,2022-02-26,14.698,64.967
2/22/2022,47477,2022-02-22,14.696,77.4
3/2/2022,38917,2022-03-02,14.68,78.767
2/24/2022,47615,2022-02-24,14.676,71
3/7/2022,47487,2022-03-07,14.672,84.8
3/4/2022,47633,2022-03-04,14.671,74.448
3/19/2022,12787,2022-03-19,14.666,94.633
3/19/2022,6006,2022-03-19,14.652,84.5
